grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,long_dd,lat_dd,DepthMin,DepthMax,DepthMean,ClimZoneCode,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA,matched_CenterLong,matched_CenterLat
3132,-2896279,5997064,218,43.0849867,0.010560445,-28.96279,59.97064,-28.96279,59.97064,1233,1805,1521,NP,9.16565418243408,4.24259090423584,35.1527442932129,34.9514350891113,5.63099980354309,0.0,279.821258544922,258.857238769531,573,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-28.75,59.75
3133,-2510379,5997064,215,41.59822997,0.010509276,-25.10379,59.97064,-25.10379,59.97064,2160,2587,2358,NP,9.72737693786621,2.90582799911499,35.1604919433594,34.9595489501953,5.23799983784556,0.0,282.144958496094,268.688110351563,492,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-25.25,59.75
3134,-2124479,5997064,230,44.16756727,0.010751535,-21.24479,59.97064,-21.24479,59.97064,2771,2907,2833,NP,10.3018388748169,2.80079507827759,35.2097511291504,34.9631690979004,5.35399978980422,0.0,279.47607421875,268.951232910156,431,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-21.25,59.75
3135,-1738579,5997064,268,50.90583498,0.010259145,-17.38579,59.97064,-17.38579,59.97064,1293,2667,2179,NB,10.4826326370239,2.96255803108215,35.2528228759766,34.9501991271973,5.72399981319904,0.0,272.950897216797,267.734649658203,421,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-17.25,59.75
3136,-1352679,5997064,362,69.39387959,0.009828607,-13.52679,59.97064,-13.52679,59.97064,960,1305,1160,NR,10.6559429168701,5.41092395782471,35.311107635498,35.038761138916,5.78100001439452,0.0,271.195343017578,247.630325317383,392,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-13.75,59.75
3137,-966779,5997064,453,87.60069971,0.00943203,-9.66779,59.97064,-9.66779,59.97064,1000,1700,1324,NR,10.6742191314697,5.06163787841797,35.3567314147949,35.0418319702148,6.95100007578731,0.0,270.976013183594,238.566116333008,248,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-9.75,59.75
3140,190921,5997064,194,48.94850124,0.008051821,1.90921,59.97064,1.90921,59.97064,97,126,114,NR,10.0955505371094,7.71823596954346,35.0258369445801,35.2592430114746,9.57900006324053,0.0,282.183898925781,265.472015380859,204,1557.198,0.0,0.0,-9999.0,0.0,0.0,0,,1.75,59.75
3141,576821,5997064,197,48.85331857,0.00783623,5.76821,59.97064,5.76821,59.97064,0,183,17,NR,9.65654182434082,7.23657608032227,32.4990386962891,35.1531257629395,15.4109997674823,0.0,289.065185546875,273.355682373047,7,809.74296,0.0,0.0,1.0,0.0,0.0,0,,5.75,59.75
3144,1734521,5997064,54,19.49060603,0.00661926,17.34521,59.97064,17.34521,59.97064,0,0,0,NR,,,,,,,,,0,0.0,0.0,0.0,,0.0,89.1423152705256,0,,17.25,59.75
3175,13697421,5997064,83,18.37743814,0.006679062,136.97421,59.97064,136.97421,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,136.75,59.75
3176,14083321,5997064,74,15.72692996,0.0063962,140.83321,59.97064,140.83321,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,140.75,59.75
3177,14469221,5997064,73,14.9176146,0.006432326,144.69221,59.97064,144.69221,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,144.75,59.75
3178,14855121,5997064,86,17.51671024,0.006560409,148.55121,59.97064,148.55121,59.97064,0,100,20,NB,3.4936830997467,1.01839601993561,31.3389778137207,32.3064804077148,18.1110706180334,0.150731474161148,345.244689941406,344.475250244141,1,62.28792,0.0,0.0,6.0,0.0,0.0,0,,148.75,59.75
3180,15626921,5997064,120,23.42432654,0.006832928,156.26921,59.97064,156.26921,59.97064,203,493,314,NB,3.14800310134888,-0.753787994384766,32.2226715087891,33.0478782653809,10.240999981761,0.244332000613213,336.074432373047,265.848327636719,107,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,156.25,59.75
3181,16012821,5997064,115,21.88111302,0.006774074,160.12821,59.97064,160.12821,59.97064,16,600,212,NB,3.04412698745728,-0.628751993179321,32.2177352905273,32.9448623657227,15.4740000143647,0.119300998747349,334.910705566406,256.359161376953,48,490.62402739726,1066.57397260274,0.0,3.0,0.0,0.0,0,,160.25,59.75
3182,16398721,5997064,111,22.54731537,0.006651556,163.98721,59.97064,163.98721,59.97064,0,270,98,NB,3.75620698928833,2.48972606658936,32.7477798461914,32.8136291503906,13.7339998036623,0.128971993923187,337.840026855469,342.787719726563,13,1309.51617857729,138.677961422709,0.0,3.0,0.0,0.0,0,,163.75,59.75
3183,16784621,5997064,104,21.89127212,0.006910117,167.84621,59.97064,167.84621,59.97064,120,3146,1936,NB,4.3392767906189,1.78891801834106,32.7750396728516,34.6034088134766,13.6339999735355,0.0176570005714893,328.579986572266,55.6543884277344,84,41.1684864507601,1516.02951354924,0.0,3.0,0.0,0.0,0,,167.75,59.75
3184,17170521,5997064,103,21.28792036,0.006823407,171.70521,59.97064,171.70521,59.97064,2515,3036,2784,NP,4.22334623336792,1.38817596435547,32.8930625915527,34.6467781066895,5.96700003370643,0.0038550000172108,326.859771728516,89.1948394775391,107,0.0,1557.198,0.0,1.0,0.0,0.0,0,,171.75,59.75
3186,-17174579,6382964,78,18.81437101,0.007970187,-171.74579,63.82964,-171.74579,63.82964,0,52,30,NP,1.77105605602264,1.7163759469986,31.9557762145996,31.9418430328369,15.5090000480413,0.208480998873711,347.317810058594,344.200225830078,9,1039.02868,0.0,0.0,1.0,0.0,0.0,0,,-171.75,63.75
3187,-16788679,6382964,84,18.22789126,0.007258196,-167.88679,63.82964,-167.88679,63.82964,26,38,30,NP,1.96441602706909,1.10005497932434,31.4234199523926,32.268310546875,12.648000381887,0.313212007284164,349.643188476563,338.935424804688,99,1367.143,0.0,0.0,1.0,0.0,0.0,0,,-167.75,63.75
3188,-16402779,6382964,76,16.78103448,0.007273096,-164.02779,63.82964,-164.02779,63.82964,6,23,13,NP,3.29624605178833,3.32859206199646,26.020902633667,30.6742191314697,4.31000022217631,0.288192987442017,349.322265625,355.40185546875,80,1367.143,0.0,0.0,1.0,0.0,0.0,0,,-164.25,63.75
3189,-16016879,6382964,79,17.60162554,0.006321446,-160.16879,63.82964,-160.16879,63.82964,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-160.25,63.75
3194,-14087379,6382964,147,34.0818386,0.006038626,-140.87379,63.82964,-140.87379,63.82964,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-140.75,63.75
3208,-8684779,6382964,16,5.925675045,0.003965183,-86.84779,63.82964,-86.84779,63.82964,0,36,12,NP,0.853036165237427,-0.294101744890213,31.7462024688721,32.3851203918457,1.9478885224089,0.388669282197952,351.375854492188,354.509674072266,5,519.51434,0.0,0.0,1.0,0.0,0.0,0,,-86.75,63.75
3209,-8298879,6382964,14,5.650577062,0.003739312,-82.98879,63.82964,-82.98879,63.82964,1,109,56,NP,0.599889993667603,0.0467960014939308,31.4136772155762,32.1853981018066,1.85100000817329,0.325892001390457,355.122680664063,365.408355712891,48,1367.143,0.0,0.0,1.0,0.0,0.0,0,,-82.75,63.75
3210,-7912979,6382964,15,5.755587454,0.003965183,-79.12979,63.82964,-79.12979,63.82964,152,310,220,NP,-0.122882001101971,-0.437137991189957,31.3739452362061,33.7789649963379,1.95800000801682,0.466228008270264,363.657958984375,319.227752685547,74,415.334582278481,951.808417721519,0.0,-9999.0,0.0,0.0,0,,-79.25,63.75
3211,-7527079,6382964,18,8.241320639,0.004294536,-75.27079,63.82964,-75.27079,63.82964,147,281,217,NP,0.0516140013933182,-0.151977002620697,31.2058753967285,33.2600936889648,1.65700004436076,0.313228011131287,359.352569580078,319.671600341797,80,540.735664179104,826.407335820896,0.0,1.0,0.0,0.0,0,,-75.25,63.75
3214,-6369379,6382964,66,20.62889647,0.006685373,-63.69379,63.82964,-63.69379,63.82964,0,250,147,NP,-0.0703639984130859,-0.230641007423401,31.4965209960938,34.3157234191895,1.84799998532981,0.434709012508392,361.182067871094,313.656707763672,12,1159.00726396552,194.464306034483,0.0,-9999.0,0.0,0.0,0,,-63.75,63.75
3215,-5983479,6382964,114,29.58925803,0.007840348,-59.83479,63.82964,-59.83479,63.82964,490,880,708,NP,1.01531803607941,2.90611290931702,32.9399909973145,34.9146766662598,8.34599975496531,0.196319997310638,330.40283203125,277.376525878906,221,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-59.75,63.75
3216,-5597579,6382964,124,29.880983,0.008246121,-55.97579,63.82964,-55.97579,63.82964,866,1545,1190,NP,2.25439310073853,3.35619592666626,33.7125015258789,34.8944969177246,7.18099996447563,0.0223190002143383,315.488220214844,273.851013183594,204,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-55.75,63.75
3217,-5211679,6382964,126,31.60114531,0.008590208,-52.11679,63.82964,-52.11679,63.82964,4,384,133,NP,1.84230494499207,3.37502694129944,33.7170867919922,34.8641357421875,13.3180003613234,0.00179999996908,325.240447998047,293.739105224609,49,705.157968421053,661.985031578947,0.0,6.0,0.0,0.0,0,,-52.25,63.75
3218,-4825779,6382964,124,32.12235924,0.00880164,-48.25779,63.82964,-48.25779,63.82964,0,0,0,NP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-48.25,63.75
3219,-4439879,6382964,128,33.80473437,0.008389484,-44.39879,63.82964,-44.39879,63.82964,0,0,0,NP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-44.25,63.75
3220,-4053979,6382964,143,36.34054935,0.008614493,-40.53979,63.82964,-40.53979,63.82964,0,148,7,NP,1.96702802181244,2.54652309417725,32.4559936523438,34.6927223205566,6.95199985057116,0.0151939997449517,349.088775634766,346.74609375,7,724.58579,0.0,0.0,3.0,0.0,0.0,0,,-40.75,63.75
3221,-3668079,6382964,155,36.89989254,0.008703861,-36.68079,63.82964,-36.68079,63.82964,251,1964,1112,NP,6.22520589828491,4.35968923568726,34.7440986633301,34.8944969177246,8.135000243783,1.9999999949e-06,302.7353515625,263.906677246094,204,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-36.75,63.75
3222,-3282179,6382964,149,32.70663419,0.008934419,-32.82179,63.82964,-32.82179,63.82964,2502,2855,2714,NP,7.55375814437866,2.66417193412781,35.0263938903809,34.9144515991211,5.63400005921721,0.0,294.187286376953,267.704620361328,289,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-32.75,63.75
3223,-2896279,6382964,180,41.03255192,0.009348853,-28.96279,63.82964,-28.96279,63.82964,1442,1835,1615,NP,8.42684745788574,4.26529312133789,35.071647644043,34.9515838623047,5.10499998927116,0.0,282.631195068359,258.853759765625,269,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-28.75,63.75
3224,-2510379,6382964,253,52.58374781,0.00873735,-25.10379,63.82964,-25.10379,63.82964,174,439,348,NP,8.53819465637207,7.55926322937012,35.1855430603027,35.1763725280762,7.15199997648597,0.0,282.142822265625,253.256118774414,146,134.13478490566,1233.00821509434,0.0,-9999.0,0.0,0.0,0,,-25.25,63.75
3225,-2124479,6382964,282,57.03766476,0.00896945,-21.24479,63.82964,-21.24479,63.82964,0,116,68,NP,8.43113613128662,7.93760585784912,34.0926132202148,35.2268371582031,19.2990005016327,0.0,288.988922119141,269.876556396484,10,1121.05726,0.0,0.0,6.0,0.0,25.1792662131891,0,,-21.25,63.75
3226,-1738579,6382964,284,57.44868873,0.009092164,-17.38579,63.82964,-17.38579,63.82964,0,218,110,NP,8.52060413360596,8.46767330169678,35.1235198974609,35.2123336791992,20.4900000244379,0.0,281.490356445313,270.82080078125,9,895.697602491103,61.3024975088968,0.0,6.0,0.0,0.0,0,,-17.25,63.75
3227,-1352679,6382964,301,58.18496132,0.009221764,-13.52679,63.82964,-13.52679,63.82964,110,1434,876,NP,9.07113742828369,4.9251561164856,35.2174758911133,35.0865898132324,7.32799991965294,0.0,278.385192871094,254.872802734375,85,92.9326812688822,1274.21031873112,0.0,-9999.0,0.0,0.0,0,,-13.75,63.75
3228,-966779,6382964,382,76.82647853,0.009260918,-9.66779,63.82964,-9.66779,63.82964,507,729,604,NR,8.24814128875732,0.292396992444992,35.1031227111816,34.932502746582,9.37299989163876,0.0,309.397003173828,297.383666992188,234,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-9.75,63.75
3229,-580879,6382964,342,72.97529431,0.008913241,-5.80879,63.82964,-5.80879,63.82964,1769,3442,2568,NR,6.62369585037231,-1.01786005496979,34.8546333312988,34.9110450744629,6.98000006377697,0.0,309.756561279297,297.692504882813,193,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-5.75,63.75
3230,-194979,6382964,240,57.16598781,0.008514945,-1.94979,63.82964,-1.94979,63.82964,2234,2757,2614,NR,7.88395500183105,-1.00889801979065,35.025463104248,34.9107322692871,6.6809998825192505,0.0,293.804168701172,297.728149414063,306,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,-1.75,63.75
3231,190921,6382964,204,51.95302722,0.007571055,1.90921,63.82964,1.90921,63.82964,1357,2298,1684,NR,9.38026809692383,-0.806605994701385,35.1278419494629,34.911018371582,7.42699997499585,0.0,287.651489257813,298.299530029297,268,0.0,1367.143,0.0,-9999.0,0.0,0.0,0,,1.75,63.75
3232,576821,6382964,205,51.1403833,0.007825335,5.76821,63.82964,5.76821,63.82964,252,834,498,NR,9.6831636428833,7.39342594146729,34.5697441101074,35.1362190246582,10.6269996613264,0.0,285.118530273438,272.094421386719,118,0.0,1367.143,0.0,3.0,0.0,0.0,0,,5.75,63.75
3235,1734521,6382964,47,17.52400899,0.006628703,17.34521,63.82964,17.34521,63.82964,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,17.25,63.75
3236,2120421,6382964,46,17.03250875,0.006541007,21.20421,63.82964,21.20421,63.82964,1,84,30,NB,6.21951818466187,3.24949789047241,4.52462387084961,5.26467800140381,1.4130000490695198,0.0929000005125999,375.738739013672,411.218811035156,49,1367.143,0.0,0.0,0.0,0.0,0.0,0,0.02235044,21.25,63.75
3270,15241021,6382964,54,15.31041622,0.006429663,152.41021,63.82964,152.41021,63.82964,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,152.25,63.75
3274,16784621,6382964,87,20.46074757,0.006647281,167.84621,63.82964,167.84621,63.82964,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,167.75,63.75
3275,17170521,6382964,87,20.61390465,0.006706215,171.70521,63.82964,171.70521,63.82964,0,0,0,NP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,171.75,63.75
3277,-17174579,6768864,45,12.47829631,0.005676065,-171.74579,67.68864,-171.74579,67.68864,45,52,47,NP,1.03433299064636,0.451386988162994,32.0942192077637,33.0866584777832,11.7349997162819,0.45778900384903,350.679870605469,326.025726318359,81,1170.428,0.0,0.0,0.0,0.0,0.0,0,,-171.75,67.75
3278,-16788679,6768864,45,12.41323155,0.005533765,-167.88679,67.68864,-167.88679,67.68864,40,68,50,NP,1.18248105049133,0.843002021312714,32.0137748718262,32.9315414428711,17.5509992986917,0.415870010852814,350.045104980469,336.398010253906,91,1170.428,0.0,0.0,0.0,0.0,0.0,0,,-167.75,67.75
3279,-16402779,6768864,45,13.21989318,0.005393256,-164.02779,67.68864,-164.02779,67.68864,0,25,13,NP,1.8194226026535,1.5798704624176,31.3499355316162,31.2969608306885,7.12517183274031,0.302548050880432,351.304168701172,351.610870361328,3,386.24124,0.0,0.0,0.0,0.0,0.0,0,,-164.25,67.75
3280,-16016879,6768864,43,13.15374595,0.00549165,-160.16879,67.68864,-160.16879,67.68864,0,0,0,NP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-160.25,67.75
3301,-7912979,6768864,14,5.650577062,0.003719262,-79.12979,67.68864,-79.12979,67.68864,18,69,46,NP,-0.694739997386932,-1.17331695556641,30.8949432373047,32.3908233642578,1.03699997998774,0.561034023761749,367.166198730469,362.369110107422,77,1170.428,0.0,0.0,-9999.0,0.0,0.0,0,,-79.25,67.75
3302,-7527079,6768864,18,8.241320639,0.004240145,-75.27079,67.68864,-75.27079,67.68864,0,10,3,NP,-0.506408989429474,-0.8296719789505,28.433443069458,31.0570888519287,0.7249999907799071,0.439491987228394,377.857696533203,377.645385742188,2,187.26848,0.0,0.0,1.0,0.0,0.0,0,,-75.25,67.75
3305,-6369379,6768864,48,15.82898554,0.006558922,-63.69379,67.68864,-63.69379,67.68864,0,573,203,NP,-0.385601997375488,-1.25497102737427,31.2971820831299,33.1263999938965,1.97699991986156,0.522781014442444,368.170379638672,354.321014404297,9,616.351100444444,401.921259555556,0.0,3.0,0.0,0.0,0,,-63.75,67.75
3306,-5983479,6768864,75,21.99187944,0.007625771,-59.83479,67.68864,-59.83479,67.68864,1058,1513,1400,NP,0.0394460000097752,0.82548201084137,32.2368125915527,34.4931602478027,3.3549999352544497,0.457942008972168,359.7734375,168.475875854492,123,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-59.75,67.75
3307,-5597579,6768864,90,24.82980425,0.008523819,-55.97579,67.68864,-55.97579,67.68864,71,149,103,NP,1.34574997425079,1.44159996509552,33.0681800842285,33.8200416564941,7.51700019463897,0.169552996754646,333.583587646484,307.621917724609,105,1170.428,0.0,0.0,-9999.0,0.0,0.0,0,,-55.75,67.75
3308,-5211679,6768864,106,28.58039491,0.008627077,-52.11679,67.68864,-52.11679,67.68864,0,30,11,NP,1.10830700397491,1.39268898963928,33.1962127685547,33.5000991821289,9.99899953603745,0.0802370011806488,339.984954833984,338.445831298828,1,105.33852,0.0,0.0,6.0,0.0,0.0,0,,-52.25,67.75
3314,-2896279,6768864,151,37.71281825,0.008174919,-28.96279,67.68864,-28.96279,67.68864,239,306,277,NP,-0.155399993062019,3.26106905937195,31.9245376586914,34.9696273803711,3.57499998062849,0.372768014669418,368.652008056641,286.170471191406,77,0.0,1170.428,0.0,1.0,0.0,0.0,0,,-28.75,67.75
3315,-2510379,6768864,209,46.69121649,0.008339562,-25.10379,67.68864,-25.10379,67.68864,881,1430,1234,NP,0.147453993558884,0.0132039999589324,32.6846199035645,34.9183082580566,4.32900013402104,0.269318997859955,366.185485839844,297.408630371094,134,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-25.25,67.75
3316,-2124479,6768864,198,45.25295425,0.008202964,-21.24479,67.68864,-21.24479,67.68864,479,902,749,NP,3.41941094398499,-0.0107260001823306,33.8225936889648,34.9061431884766,4.32199984788895,0.0076859998516738,352.883636474609,299.695587158203,188,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-21.25,67.75
3317,-1738579,6768864,189,43.12362312,0.007920197,-17.38579,67.68864,-17.38579,67.68864,901,1141,1030,NP,3.61296200752258,-0.186183005571365,34.3499565124512,34.9078712463379,4.80900006368756,0.0004910000134259,350.314666748047,299.757019042969,134,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-17.25,67.75
3318,-1352679,6768864,213,47.28617646,0.007998382,-13.52679,67.68864,-13.52679,67.68864,1309,1654,1581,NP,3.03362989425659,-0.803022027015686,34.5869598388672,34.9075126647949,3.8219999987632,9.5000003057e-05,348.454742431641,297.925811767578,162,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-13.75,67.75
3319,-966779,6768864,160,39.22170546,0.008446231,-9.66779,67.68864,-9.66779,67.68864,1031,1893,1659,NP,3.53996300697327,-0.841332972049713,34.6743621826172,34.9080429077148,4.28899982944131,2.8000000384e-05,330.341430664063,297.805389404297,295,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-9.75,67.75
3320,-580879,6768864,99,28.77476167,0.007874923,-5.80879,67.68864,-5.80879,67.68864,3117,3456,3332,NP,5.84005403518677,-1.03673005104065,35.0001029968262,34.910083770752,4.6489997766912,1.9999999949e-06,312.274963378906,296.631713867188,375,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-5.75,67.75
3321,-194979,6768864,61,20.64451651,0.007280365,-1.94979,67.68864,-1.94979,67.68864,3047,3772,3530,NR,6.98194217681885,-1.03661203384399,35.0787467956543,34.9085388183594,4.20599989593029,0.0,306.623626708984,296.263031005859,453,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,-1.75,67.75
3322,190921,6768864,62,20.89236899,0.007652138,1.90921,67.68864,1.90921,67.68864,1649,2481,1960,NR,8.19824409484863,-0.921765983104706,35.1597518920898,34.902904510498,4.79699997231364,0.0,298.009399414063,299.891571044922,463,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,1.75,67.75
3323,576821,6768864,146,39.77168568,0.007019678,5.76821,67.68864,5.76821,67.68864,1200,1474,1358,NR,8.37163639068604,-0.825523018836975,35.1666107177734,34.9007530212402,6.44000014290214,0.0,290.433837890625,298.087280273438,295,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,5.75,67.75
3324,962721,6768864,145,39.01933088,0.00667511,9.62721,67.68864,9.62721,67.68864,219,1512,677,NB,8.84558773040771,3.94536399841309,34.8682556152344,35.003044128418,7.74500006809831,0.0,288.424621582031,283.667297363281,126,0.0,1170.428,0.0,-9999.0,0.0,0.0,0,,9.75,67.75
3325,1348621,6768864,127,34.83325709,0.006751188,13.48621,67.68864,13.48621,67.68864,0,263,175,NB,7.97906589508057,5.67119789123535,33.8981895446777,35.1261787414551,5.1770000718534,0.0,293.813781738281,274.344787597656,10,991.752027444254,120.154572555746,0.0,3.0,0.0,0.0,0,,13.25,67.75
3331,3664021,6768864,43,14.51747324,0.005650214,36.64021,67.68864,36.64021,67.68864,0,0,0,NP,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,36.75,67.75
3332,4049921,6768864,42,14.12518632,0.005609895,40.49921,67.68864,40.49921,67.68864,0,57,31,NP,3.60872292518616,3.73580288887024,33.3458061218262,32.5861511230469,4.39799996092916,0.0153590003028512,323.444000244141,321.208984375,1,163.85992,0.0,0.0,6.0,0.0,0.0,0,,40.25,67.75
3368,-17174579,7154764,18,7.146308177,0.005016864,-171.74579,71.54764,-171.74579,71.54764,50,57,53,NP,-0.136959001421928,-0.598698973655701,31.6951713562012,32.5316543579102,4.51399991288781,0.604945003986359,359.777648925781,337.412750244141,169,968.01,0.0,0.0,-9999.0,0.0,0.0,0,,-171.75,71.75
3369,-16788679,7154764,15,6.57526251,0.005011956,-167.88679,71.54764,-167.88679,71.54764,45,51,48,NP,0.176102995872498,-0.395790010690689,31.8573760986328,32.3645706176758,4.85400017350912,0.590095996856689,359.892456054688,340.158081054688,263,968.01,0.0,0.0,-9999.0,0.0,0.0,0,,-167.75,71.75
3370,-16402779,7154764,17,7.157238451,0.005023963,-164.02779,71.54764,-164.02779,71.54764,35,41,39,NP,-0.22775100171566,-0.668067991733551,31.7020397186279,32.1016540527344,4.87199984490871,0.604233980178833,364.614929199219,344.919982910156,193,968.01,0.0,0.0,-9999.0,0.0,0.0,0,,-164.25,71.75
3371,-16016879,7154764,16,7.157238451,0.005023963,-160.16879,71.54764,-160.16879,71.54764,38,51,46,NP,-0.389979004859924,-0.974857985973358,31.4798908233643,32.1283950805664,4.29699989035726,0.632808983325958,365.307067871094,345.945220947266,129,968.01,0.0,0.0,0.0,0.0,0.0,0,,-160.25,71.75
